Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Entry Year,Crop Type,Year,Production Value (Tonnes),Production Value Flag,Yield Value (100 g/ha),Yield Value Flag,Yield Difference,Production Difference
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1970,220000,X,10945,E,695,15000
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1971,220000,X,10891,E,-54,0
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1972,230000,E,11220,E,329,10000
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1973,230000,E,11220,E,0,0
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1974,219138,A,10617,E,-603,-10862
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1975,218892,A,10626,E,9,-246
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1976,223400,A,10689,E,63,4508
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1977,219986,A,10576,E,-113,-3414
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1978,221000,A,10524,E,-52,1014
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1979,186000,A,8857,I,-1667,-35000
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1980,200000,E,9524,E,667,14000
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1981,93500,A,11131,E,1607,-106500
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1982,55800,A,6443,E,-4688,-37700
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1983,35000,A,2917,E,-3526,-20800
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1984,97500,A,6307,E,3390,62500
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1985,120000,E,7500,E,1193,22500
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1986,121573,A,9206,E,1706,1573
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1987,111169,A,8029,E,-1177,-10404
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1988,144000,A,10007,E,1978,32831
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1989,111036,A,9652,E,-355,-32964
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1990,99952,A,8473,E,-1179,-11084
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1991,109802,A,9572,A,1099,9850
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1992,128950,A,11216,A,1644,19148
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1993,89579,A,7454,A,-3762,-39371
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1994,108000,A,8640,A,1186,18421
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1995,79495,A,5984,A,-2656,-28505
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1996,79790,A,5954,A,-30,295
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1997,99884,A,7447,A,1493,20094
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1998,89446,A,7528,A,81,-10438
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,1999,109914,A,7775,A,247,20468
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,2000,81536,A,6656,A,-1119,-28378
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,2001,116607,A,8569,A,1913,35071
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,2002,115584,A,8010,A,-559,-1023
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,2003,127215,A,8539,A,529,11631
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,2004,69508,A,5644,A,-2895,-57707
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,2005,149656,A,12230,A,6586,80148
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,2006,131188,A,8006,A,-4224,-18468
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,2007,147365,A,9474,A,1468,16177
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,2008,54316,A,5221,A,-4253,-93049
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,2009,99000,A,5717,A,496,44684
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,2010,164066,A,7267,A,1550,65066
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,2011,159877,A,6291,A,-976,-4189
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,2012,166627,A,7445,A,1154,6750
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,2013,168857,A,7550,A,105,2230
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,2014,177553,A,8316,A,766,8696
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,2015,189000,A,9667,A,1351,11447
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,2016,117000,A,6336,A,-3331,-72000
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,2017,144000,A,7073,A,737,27000
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,2018,189000,A,7862,A,789,45000
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,2019,288000,A,11990,A,4128,99000
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,2020,315000,A,14341,A,2351,27000
114,404,Kenya,83,114,Sorghum,1999,Cereal Grains,2021,135000,A,6839,A,-7502,-180000
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1961,926000,A,57875,E,0,0
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1962,961000,A,58598,E,723,35000
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1963,984000,A,60000,E,1402,23000
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1964,984305,A,60055,E,55,305
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1965,1170940,A,67548,E,7493,186635
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1966,1022320,A,60163,E,-7385,-148620
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1967,1042525,A,60310,E,147,20205
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1968,1140239,A,64435,E,4125,97714
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1969,1253145,A,67930,E,3495,112906
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1970,1218220,A,65715,E,-2215,-34925
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1971,1209680,A,61970,E,-3745,-8540
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1972,1212680,A,62139,E,169,3000
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1973,1174790,A,62074,E,-65,-37890
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1974,1264175,A,66090,E,4016,89385
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1975,1309355,A,64356,E,-1734,45180
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1976,1389661,A,64367,E,11,80306
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1977,1412220,A,66205,E,1838,22559
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1978,1594450,A,58336,E,-7869,182230
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1979,1569545,A,58852,E,516,-24905
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1980,1683165,A,60756,E,1904,113620
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1981,1670070,A,58139,E,-2617,-13095
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1982,1898340,A,60500,E,2361,228270
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1983,1992225,A,60638,E,138,93885
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1984,2047100,A,60924,E,286,54875
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1985,2142000,A,61100,E,176,94900
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1986,2421300,A,67400,E,6300,279300
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1987,2178400,A,70000,E,2600,-242900
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1988,2186300,A,65601,E,-4399,7900
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1989,2277000,A,66501,E,900,90700
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1990,2292000,A,66512,E,11,15000
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1991,2307000,A,66523,A,11,15000
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1992,2280000,A,67059,A,536,-27000
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1993,2350000,A,67718,A,659,70000
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1994,2360000,A,67429,A,-289,10000
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1995,2400000,A,68867,A,1438,40000
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1996,2353000,A,67441,A,-1426,-47000
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1997,2418000,A,67542,A,101,65000
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1998,2412000,A,67000,A,-542,-6000
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,1999,2461000,A,69994,A,2994,49000
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,2000,2463360,A,70036,A,42,2360
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,2001,2510340,A,71320,A,1284,46980
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,2002,2366250,A,67157,A,-4163,-144090
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,2003,1992199,A,56466,A,-10691,-374051
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,2004,1949400,A,55178,A,-1288,-42799
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,2005,2964000,A,76239,A,21061,1014600
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,2006,2982481,A,76035,A,-204,18481
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,2007,2993577,A,75811,A,-224,11096
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,2008,3021080,A,76713,A,902,27503
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,2009,3019966,A,75058,A,-1655,-1114
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,2010,3008886,A,74144,A,-914,-11080
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,2011,3490300,A,73920,E,-224,481414
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,2012,3621309,A,76133,E,2213,131009
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,2013,3114578,A,77609,E,1476,-506731
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,2014,2929743,A,77852,E,243,-184835
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,2015,2676952,A,77246,E,-606,-252791
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,2016,2629478,A,76723,E,-523,-47474
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,2017,2522722,A,76725,E,2,-106756
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,2018,2500000,A,78260,E,1535,-22722
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,2019,2913862,A,78758,E,498,413862
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,2020,2599679,A,79204,E,446,-314183
129,450,Madagascar,125,1520.01,"Cassava, fresh",0,Roots,2021,2439642,A,79650,E,446,-160037
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1961,116920,A,14800,E,0,0
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1962,102700,A,13000,E,-1800,-14220
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1963,108300,A,11400,E,-1600,5600
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1964,133480,A,10418,E,-982,25180
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1965,122555,A,9525,E,-893,-10925
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1966,140895,A,10532,E,1007,18340
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1967,145515,A,10667,E,135,4620
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1968,140890,A,10263,E,-404,-4625
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1969,142985,A,10322,E,59,2095
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1970,108825,A,10237,E,-85,-34160
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1971,113490,A,9528,E,-709,4665
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1972,105805,A,9831,E,303,-7685
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1973,107870,A,10187,E,356,2065
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1974,118010,A,10460,E,273,10140
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1975,119675,A,10959,E,499,1665
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1976,136045,A,11880,E,921,16370
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1977,121965,A,10569,E,-1311,-14080
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1978,114645,A,9434,E,-1135,-7320
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1979,116440,A,10039,E,605,1795
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1980,127570,A,9975,E,-64,11130
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1981,120665,A,9460,E,-515,-6905
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1982,113000,A,9697,E,237,-7665
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1983,132100,A,10459,E,762,19100
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1984,141000,A,10674,E,215,8900
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1985,140200,A,10014,E,-660,-800
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1986,152890,A,10330,E,316,12690
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1987,158100,A,11295,E,965,5210
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1988,156400,A,10289,E,-1006,-1700
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1989,160475,A,10600,E,311,4075
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1990,155000,A,9848,E,-752,-5475
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1991,145000,A,9667,A,-181,-10000
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1992,130000,A,8125,A,-1542,-15000
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1993,165000,A,8972,A,847,35000
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1994,155000,A,9451,A,479,-10000
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1995,177000,A,9628,A,177,22000
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1996,180000,A,9299,A,-329,3000
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1997,178000,A,9368,A,69,-2000
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1998,152000,A,8306,A,-1062,-26000
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,1999,175000,A,9162,A,856,23000
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,2000,169800,A,8838,A,-324,-5200
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,2001,179550,A,9290,A,452,9750
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,2002,171950,A,8845,A,-445,-7600
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,2003,317860,A,16255,A,7410,145910
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,2004,349646,A,17779,A,1524,31786
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,2005,391000,A,15464,A,-2315,41354
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,2006,405344,A,15891,A,427,14344
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,2007,416767,A,16191,A,300,11423
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,2008,430334,A,16569,A,378,13567
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,2009,425204,A,16225,A,-344,-5130
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,2010,411914,A,15577,A,-648,-13290
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,2011,428390,A,15455,E,-122,16476
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,2012,447948,A,16591,E,1136,19558
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,2013,380848,A,16581,E,-10,-67100
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,2014,366172,A,16832,E,251,-14676
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,2015,329367,A,17142,E,310,-36805
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,2016,316331,A,17309,E,167,-13036
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,2017,281487,A,17406,E,97,-34844
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,2018,215000,A,17485,E,79,-66487
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,2019,219220,A,17363,A,-122,4220
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,2020,224883,A,17704,E,341,5663
129,450,Madagascar,56,112,Maize (corn),0,Cereal Grains,2021,232026,A,18386,E,682,7143
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1961,1465000,A,18221,E,0,0
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1962,1552000,A,18110,E,-111,87000
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1963,1559000,A,18341,E,231,7000
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1964,1648080,A,19281,E,940,89080
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1965,1589345,A,18720,E,-561,-58735
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1966,1602800,A,16645,E,-2075,13455
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1967,1706400,A,17394,E,749,103600
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1968,1796500,A,17814,E,420,90100
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1969,1844000,A,18810,E,996,47500
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1970,1945900,A,19517,E,707,101900
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1971,1893000,A,18984,E,-533,-52900
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1972,1923600,A,18899,E,-85,30600
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1973,1913300,A,18167,E,-732,-10300
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1974,2013445,A,18932,E,765,100145
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1975,1972100,A,18290,E,-642,-41345
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1976,2042500,A,19198,E,908,70400
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1977,2067265,A,17590,E,-1608,24765
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1978,1922000,A,16964,E,-626,-145265
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1979,2044935,A,17583,E,619,122935
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1980,2108910,A,17589,E,6,63975
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1981,2011480,A,16970,E,-619,-97430
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1982,1969905,A,16580,E,-390,-41575
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1983,2147000,A,18057,E,1477,177095
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1984,2131100,A,18213,E,156,-15900
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1985,2177680,A,18400,E,187,46580
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1986,2230205,A,18780,E,380,52525
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1987,2178000,A,19836,E,1056,-52205
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1988,2149000,A,19343,E,-493,-29000
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1989,2380000,A,20768,E,1425,231000
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1990,2420000,A,20773,E,5,40000
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1991,2342200,A,20546,A,-227,-77800
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1992,2450000,A,20869,A,323,107800
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1993,2550000,A,20782,A,-87,100000
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1994,2357000,A,20694,A,-88,-193000
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1995,2450000,A,21304,A,610,93000
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1996,2500000,A,21930,A,626,50000
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1997,2558000,A,21737,A,-193,58000
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1998,2447000,A,20341,A,-1396,-111000
129,450,Madagascar,27,113,Rice,0,Cereal Grains,1999,2570000,A,21284,A,943,123000
129,450,Madagascar,27,113,Rice,0,Cereal Grains,2000,2480470,A,20512,A,-772,-89530
129,450,Madagascar,27,113,Rice,0,Cereal Grains,2001,2662465,A,21956,A,1444,181995
129,450,Madagascar,27,113,Rice,0,Cereal Grains,2002,2603965,A,21414,A,-542,-58500
129,450,Madagascar,27,113,Rice,0,Cereal Grains,2003,2800000,A,22962,A,1548,196035
129,450,Madagascar,27,113,Rice,0,Cereal Grains,2004,3030000,A,24475,A,1513,230000
129,450,Madagascar,27,113,Rice,0,Cereal Grains,2005,3392459,A,27140,A,2665,362459
129,450,Madagascar,27,113,Rice,0,Cereal Grains,2006,3487930,A,27667,A,527,95471
129,450,Madagascar,27,113,Rice,0,Cereal Grains,2007,3595755,A,28268,A,601,107825
129,450,Madagascar,27,113,Rice,0,Cereal Grains,2008,3914175,A,30495,A,2227,318420
129,450,Madagascar,27,113,Rice,0,Cereal Grains,2009,4540435,A,35056,A,4561,626260
129,450,Madagascar,27,113,Rice,0,Cereal Grains,2010,4737965,A,36249,A,1193,197530
129,450,Madagascar,27,113,Rice,0,Cereal Grains,2011,4300185,A,36430,E,181,-437780
129,450,Madagascar,27,113,Rice,0,Cereal Grains,2012,4550649,A,36502,E,72,250464
129,450,Madagascar,27,113,Rice,0,Cereal Grains,2013,3610626,A,35607,E,-895,-940023
129,450,Madagascar,27,113,Rice,0,Cereal Grains,2014,3977863,A,32519,E,-3088,367237
129,450,Madagascar,27,113,Rice,0,Cereal Grains,2015,3722304,A,32925,E,406,-255559
129,450,Madagascar,27,113,Rice,0,Cereal Grains,2016,3815849,A,30192,E,-2733,93545
129,450,Madagascar,27,113,Rice,0,Cereal Grains,2017,3600500,A,28857,E,-1335,-215349
129,450,Madagascar,27,113,Rice,0,Cereal Grains,2018,4030000,A,27230,A,-1627,429500
129,450,Madagascar,27,113,Rice,0,Cereal Grains,2019,3910629,A,24432,A,-2798,-119371
129,450,Madagascar,27,113,Rice,0,Cereal Grains,2020,4227927,A,25248,A,816,317298
129,450,Madagascar,27,113,Rice,0,Cereal Grains,2021,4391386,A,27446,A,2198,163459
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1961,3000,A,6000,E,0,0
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1962,3000,A,6000,E,0,0
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1963,3000,A,6000,E,0,0
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1964,2950,A,5900,E,-100,-50
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1965,2700,A,5400,E,-500,-250
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1966,3100,A,6200,E,800,400
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1967,3100,A,6200,E,0,0
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1968,3100,A,6200,E,0,0
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1969,2980,A,5753,E,-447,-120
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1970,1920,A,5189,E,-564,-1060
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1971,2315,A,5191,E,2,395
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1972,3195,A,6063,E,872,880
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1973,610,A,3631,E,-2432,-2585
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1974,1750,A,6796,E,3165,1140
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1975,2305,A,7447,E,651,555
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1976,180,A,1989,E,-5458,-2125
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1977,180,A,4800,E,2811,0
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1978,1245,A,5000,E,200,1065
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1979,1090,A,4334,E,-666,-155
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1980,1000,A,2821,E,-1513,-90
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1981,1280,A,4750,E,1929,280
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1982,1315,A,4208,E,-542,35
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1983,1560,A,4852,E,644,245
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1984,1500,A,5964,E,1112,-60
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1985,1380,A,6000,E,36,-120
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1986,1400,A,5970,E,-30,20
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1987,1412,A,5983,E,13,12
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1988,1200,E,6000,E,17,-212
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1989,1200,E,6000,E,0,0
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1990,1217,I,5969,I,-31,17
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1991,983.9,I,6290,E,321,-233.1
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1992,967.09,I,6225,E,-65,-16.81
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1993,977.31,I,6160,E,-65,10.22
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1994,1000,E,6095,E,-65,22.69
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1995,973.75,I,6030,E,-65,-26.25
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1996,976.82,I,5965,E,-65,3.07
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1997,980.17,I,5900,E,-65,3.35
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1998,983.93,I,5835,E,-65,3.76
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,1999,988.21,I,5770,E,-65,4.28
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,2000,900,E,5705,E,-65,-88.21
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,2001,1000,E,5640,E,-65,100
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,2002,1033.94,I,5575,E,-65,33.94
129,450,Madagascar,83,114,Sorghum,0,Cereal Grains,2003,1049.6,I,5510,E,-65,15.66
